id	sku	code	pricemod	weightmod	description	offering	backorder	notstocked	tabletype
633	HG8621BL	LXL	2		@XL Long-Sleeve T-Shirt (add $2)			0	SizeGarment
634	HG8621BL	L2X	4		@XXL Long-Sleeve T-Shirt (add $4)			0	SizeGarment
635	HG8621GR	LS	2		@Small Long-Sleeve T-Shirt (add $2)			0	SizeGarment
636	HG8621GR	LM	2		@Medium Long-Sleeve T-Shirt (add $2)			0	SizeGarment
637	HG8621GR	LL	2		@Large Long-Sleeve T-Shirt (add $2)			0	SizeGarment
638	HG8621GR	LXL	2		@XL Long-Sleeve T-Shirt (add $2)			0	SizeGarment
639	HG8621GR	L2X	4		@XXL Long Sleeve T-Shirt (add $4)			0	SizeGarment
640	HG8621PK	LS	2		@Small Long-Sleeve T-Shirt (add $2)			0	SizeGarment
641	HG8621PK	LM	2		@Medium Long-Sleeve T-Shirt (add $2)			0	SizeGarment
642	HG8621PK	LL	2		@Large Long-Sleeve T-Shirt (add $2)			0	SizeGarment
643	HG8621PK	LXL	2		@XL Long-Sleeve T-Shirt (add $2)			0	SizeGarment
644	HG8621PK	L2X	4		@XXL Long-Sleeve T-Shirt (add $4)			0	SizeGarment
645	HG8621BL	TS	0		@Small T-Shirt			0	SizeGarment
646	HG8621BL	TM	0		@Medium T-Shirt			0	SizeGarment
647	HG8621BL	TL	0		@Large T-Shirt			0	SizeGarment
648	HG8621BL	TXL	0		@XL T-Shirt			0	SizeGarment
649	HG8621BL	T2X	2		@XXL T-Shirt (add $2)			0	SizeGarment
650	HG8621GR	TS	0		@Small T-Shirt			0	SizeGarment
651	HG8621GR	TM	0		@Medium T-Shirt			0	SizeGarment
652	HG8621GR	TL	0		@Large T-Shirt			0	SizeGarment
653	HG8621GR	TXL	0		@XL T-Shirt			0	SizeGarment
654	HG8621GR	T2X	2		@XXL T-Shirt (add $2)			0	SizeGarment
655	HG8621PK	TS	0		@Small T-Shirt			0	SizeGarment
656	HG8621PK	TM	0		@Medium T-Shirt			0	SizeGarment
657	HG8621PK	TL	0		@Large T-Shirt			0	SizeGarment
658	HG8621PK	TXL	0		@XL T-Shirt			0	SizeGarment
659	HG8621PK	T2X	2		@XXL T-Shirt (add $2)			0	SizeGarment
660	HG8461S	M	0		@Medium			0	Size
661	HG8461S	L	0		@Large			0	Size
662	HG8461S	XL	0		@XL			0	Size
663	HG8461S	2X	2		@XXL (add $2)			0	Size
664	HG8461T	M	0		@Medium			0	Size
665	HG8461T	L	0		@Large			0	Size
666	HG8461T	XL	0		@XL			0	Size
667	HG8461T	2X	2		@XXL (add $2)			0	Size
668	HG6232	S			@Small			1	Size
669	HG6232	M			@Medium			1	Size
670	HG6232	L			@Large			1	Size
671	HG6232	XL			@XL			1	Size
672	AF9821S	M	0		@Medium			0	Size
673	AF9821S	L	0		@Large			0	Size
674	AF9821S	XL	0		@XL			0	Size
675	AF9821S	2X	2		@XXL (add $2)			0	Size
676	AF9821T	M	0		@Medium			0	Size
677	AF9821T	L	0		@Large			0	Size
678	AF9821T	XL	0		@XL			0	Size
679	AF9821T	2X	2		@XXL (add $2)			0	Size
680	HG7061S	M	0		@Medium			0	Size
681	HG7061S	L	0		@Large			0	Size
682	HG7061S	XL	0		@XL			0	Size
683	HG7061S	2X	2		@XXL (add $2)			0	Size
684	HG7061T	M	0		@Medium			0	Size
685	HG7061T	L	0		@Large			0	Size
686	HG7061T	XL	0		@XL			0	Size
687	HG7061T	2X	2		@XXL (add $2)			0	Size
688	HG6085	CZ			@Czech combo			1	CountryRegion
689	HG6085	DE			@Germany			0	CountryRegion
690	HG6085	ES			@Spain			0	CountryRegion
691	HG6085	FR			@France			1	CountryRegion
692	HG6085	GB			@England			1	CountryRegion
693	HG6085	IE			@Ireland			1	CountryRegion
694	HG6085	IT			@Italy			1	CountryRegion
695	HG6085	PL			@Poland			0	CountryRegion
696	HG9002	S	0		@Small			1	Size
697	HG9002	M	0		@Medium			1	Size
698	HG9002	L	0		@Large			0	Size
699	HG9002	XL	0		@XL			0	Size
700	HG9002	1X	0		@1X			0	Size
701	HG9002	2X	0		@XXL			1	Size
702	HG9632	3/6	0		@Onesie 3-6 months			0	Size
703	HG9632	6/12	0		@Onesie 6-12 months			0	Size
704	HG9632	12/18	0		@Onesie 12-18 months			0	Size
705	HG9632	2	0		@Child's Tee Size 2T			0	Size
706	HG9632	4	0		@Child's Tee Size 4T			0	Size
707	HG9632	6T	0		@Child's Tee Size 6			0	Size
708	CB1851	6	0		@6 months			1	Size
709	CB1851	12	0		@12 months			1	Size
710	CB1851	18	0		@18 months			1	Size
711	CB1851	24	0		@24 months			1	Size
712	VG1782T	M	0		@Medium			0	Size
713	VG1782T	L	0		@Large			0	Size
714	VG1782T	XL	0		@XL			0	Size
715	VG1782T	2X	2		@XXL (add $2)			0	Size
716	VG1792T	M	0		@Medium			0	Size
717	VG1792T	L	0		@Large			0	Size
718	VG1792T	XL	0		@XL			0	Size
719	VG1792T	2X	2		@XXL (add $2)			0	Size
720	HG9422	S	0		@Small			0	Size
721	HG9422	L	40		@Large (add $40)			0	Size
722	HH3222	S			@Small			0	Size
723	HH3222	M			@Medium			1	Size
724	HH3222	L			@Large			1	Size
725	HH3222	XL			@XL			1	Size
726	HH3252	S	0		@Small			0	Size
727	HH3252	M	0		@Medium			0	Size
728	HH3252	L	0		@Large			0	Size
729	HH3252	XL	0		@XL			0	Size
730	HH3252	1X	5		@1X (add $5)			0	Size
731	HH3252	2X	5		@XXL (add $5)			0	Size
732	HH3252	3X	5		@3X (add $5)			0	Size
733	HH3212	S			@Small			0	Size
734	HH3212	M			@Medium			1	Size
735	HH3212	L			@Large			1	Size
736	HH3212	XL			@XL			1	Size
737	HH3212	1X			@1X			1	Size
738	HH3212	2X			@2X			1	Size
739	HH3212	3X			@3X			1	Size
740	HH1972	S	0		@Small			0	Size
741	HH1972	M	0		@Medium			0	Size
742	HH1972	L	0		@Large			0	Size
743	HH1972	XL	0		@XL			0	Size
744	HH1972	1X	10		@1X (add $10)			0	Size
745	HH1972	2X	10		@XXL (add $10)			0	Size
746	HH1972	3X	10		@3X (add $10)			0	Size
747	HG9792	6			@Size 6			0	Size
748	HG9792	7			@Size 7			0	Size
749	HG9792	8			@Size 8			0	Size
750	HG9792	9			@Size 9			0	Size
751	HH3561S	M	0		@Medium			0	Size
752	HH3561S	L	0		@Large			0	Size
753	HH3561S	XL	0		@XL			0	Size
754	HH3561S	2X	2		@XXL (add $2)			0	Size
755	HH3561T	M	0		@Medium			0	Size
756	HH3561T	L	0		@Large			0	Size
757	HH3561T	XL	0		@XL			0	Size
758	HH3561T	2X	2		@XXL (add $2)			0	Size
759	HH3571S	2T	0		@2T			0	Size
760	HH3571S	3T	0		@3T			0	Size
761	HH3571S	4T	0		@4T			0	Size
762	HH3571S	56	0		@5-6			0	Size
763	HH3571T	2T	0		@2T			0	Size
764	HH3571T	3T	0		@3T			0	Size
765	HH3571T	4T	0		@4T			0	Size
766	HH3571T	56	0		@5-6			0	Size
767	UB9761	6	0		@6 months			0	Size
768	UB9761	12	0		@12 months			0	Size
769	UB9761	18	0		@18 months			0	Size
770	UB9761	24	0		@24 months			0	Size
771	HH1522	36	0		@3-6 months			0	Size
772	HH1522	612	0		@6-12 months			0	Size
773	HH1522	1218	0		@12-18 months			1	Size
774	HH1522	1824	0		@18-24 months			1	Size
775	HH1522	2T	0		@2T T-Shirt			0	Size
776	HH1522	4T	0		@4T T-shirt			0	Size
777	HH1522	6T	0		@6T T-shirt			0	Size
778	HB1232T	M	0		@Medium			0	Size
779	HB1232T	L	0		@Large			1	Size
780	HB1232T	XL	0		@XL			1	Size
781	HB1232T	2X	1		@XXL (add $1)			1	Size
782	HH3042	S	0		@Small			0	Size
783	HH3042	L	30		@Large (add $30)			0	Size
784	HG9182	S	0		@Small			1	Size
785	HG9182	L	20		@Large (add $20)			1	Size
786	HH3202	S			@Small			0	Size
787	HH3202	M			@Medium			1	Size
788	HH3202	L			@Large			1	Size
789	HH3202	XL			@XL			0	Size
790	HJ7291S	2X			@2X			0	Size
791	HJ7291T	2X			@2X			0	Size
792	HK2904	1X			@1X			0	Size
793	UB6322S	M	0		@Medium			0	Size
794	UB6322S	L	0		@Large			0	Size
795	UB6322S	XL	0		@XL			0	Size
796	UB6322S	2X	2		@XXL (add $2)			0	Size
797	UB6322T	M	0		@Medium			0	Size
798	UB6322T	L	0		@Large			0	Size
799	UB6322T	XL	0		@XL			0	Size
800	UB6322T	2X	0		@XXL			0	Size
801	HG9832	6	0		@Size 6			1	Size
802	HG9832	7	0		@Size 7			1	Size
803	HG9832	8	0		@Size 8			1	Size
804	HG9832	9	0		@Size 9			1	Size
805	HG9832	10	0		@Size 10			0	Size
806	HG9832	11	0		@Size 11			1	Size
807	HG9832	12	0		@Size 12			0	Size
808	HG9842	6	0		@Size 6			1	Size
809	HG9842	7	0		@Size 7			1	Size
810	HG9842	8	0		@Size 8			1	Size
811	HG9842	9	0		@Size 9			1	Size
812	HG9842	10	0		@Size 10			1	Size
813	HG9842	11	0		@Size 11			1	Size
814	HG9842	12	0		@Size 12			1	Size
815	HH1141	LM	0		@Medium			0	Size
816	HH1141	LL	0		@Large			0	Size
817	HH1141	LXL	0		@XL			0	Size
818	HH1141	L2X	2		@XXL (add $2)			0	Size
819	HG3822	BLE	0		@Black size 6			1	SizeColor
820	HG3822	BLG	0		@Black size 7			1	SizeColor
821	HG3822	BLI	0		@Black size 8			1	SizeColor
822	HG3822	BLK	0		@Black size 9			1	SizeColor
823	HG3822	BLM	0		@Black size 10			1	SizeColor
824	HG3822	BLO	0		@Black size 11			1	SizeColor
825	HG3822	BRE	0		@Brown size 6			0	SizeColor
826	HG3822	BRG	0		@Brown size 7			1	SizeColor
827	HG3822	BRI	0		@Brown size 8			1	SizeColor
828	HG3822	BRK	0		@Brown size 9			1	SizeColor
829	HG3822	BRM	0		@Brown size 10			1	SizeColor
830	HG3822	BRO	0		@Brown size 11			1	SizeColor
831	HH1752	EBL	0		@Black size 6			1	SizeColor
832	HH1752	GBL	0		@Black size 7			1	SizeColor
833	HH1752	IBL	0		@Black size 8			1	SizeColor
834	HH1752	KBL	0		@Black size 9			1	SizeColor
835	HH1752	MBL	0		@Black size 10			1	SizeColor
836	HH1752	OBL	0		@Black size 11			1	SizeColor
837	HH1752	EAK	0		@Brown size 6			0	SizeColor
838	HH1752	GAK	0		@Brown size 7			1	SizeColor
839	HH1752	IAK	0		@Brown size 8			1	SizeColor
840	HH1752	KAK	0		@Brown size 9			1	SizeColor
841	HH1752	MAK	0		@Brown size 10			1	SizeColor
842	HH1752	OAK	0		@Brown size 11			1	SizeColor
843	HH1202	GM	0		@Grandmother			1	Endearment
844	HH1202	MT	0		@Mom			1	Endearment
845	HH1212	GM	0		@Grandmother			0	Endearment
846	HH1212	MT	0		@Mom			0	Endearment
847	VD4292	M			@Medium			1	Size
848	VD4292	L			@Large			1	Size
849	VD4292	XL			@XL			1	Size
850	VD4292	2X	3		@XXL (add $3)			1	Size
851	VD4302	M			@Medium			0	Size
852	VD4302	L			@Large			1	Size
853	VD4302	XL			@XL			1	Size
854	VD4302	2X	3		@XXL (add $3)			1	Size
855	VD4312	M			@Medium			1	Size
856	VD4312	L			@Large			1	Size
857	VD4312	XL			@XL			1	Size
858	VD4312	2X	3		@XXL (add $3)			1	Size
859	VG6482S	M			@Medium			1	Size
860	VG6482S	L			@Large			1	Size
861	VG6482S	XL			@XL			1	Size
862	VG6482S	2X	0		@XXL			1	Size
863	VG6482T	M			@Medium			0	Size
864	VG6482T	L			@Large			1	Size
865	VG6482T	XL			@XL			1	Size
866	VG6482T	2X	0		@XXL			1	Size
867	HH5362	6			@Size 6			0	Size
868	HH5362	7			@Size 7			0	Size
869	HH5362	8			@Size 8			0	Size
870	HH5362	9			@Size 9			0	Size
871	HH5362	10			@Size 10			0	Size
872	HH4432	S			@Small (24")			0	Size
873	HH4432	L	15		@Large (30") (add $15)			0	Size
874	HH4592S	M			@Medium			0	Size
875	HH4592S	L			@Large			0	Size
876	HH4592S	XL			@XL			0	Size
877	HH4592S	2X	2		@XXL (add $2)			0	Size
878	HH4592T	M			@Medium			0	Size
879	HH4592T	L			@Large			0	Size
880	HH4592T	XL			@XL			0	Size
881	HH4592T	2X	2		@XXL (add $2)			0	Size
882	HH6112	S			@Small			0	Size
883	HH6112	M			@Medium			0	Size
884	HH6112	L			@Large			0	Size
885	HH6112	XL			@XL			0	Size
886	HH6722	S			@Small			1	Size
887	HH6722	M			@Medium			1	Size
888	HH6722	L			@Large			1	Size
889	HH6722	XL			@XL			1	Size
890	HH6722	1X			@1X			1	Size
891	HH6722	2X			@2X			1	Size
892	HH6722	3X			@3X			1	Size
893	HH6742	S			@Small			1	Size
894	HH6742	M			@Medium			1	Size
895	HH6742	L			@Large			1	Size
896	HH6742	XL			@XL			1	Size
897	HH6742	1X			@1X			1	Size
898	HH6742	2X			@2X			1	Size
899	HH6742	3X			@3X			0	Size
900	PN6055	AC			@Antique Cream			0	Color
901	PN6055	CN			@Connecticut Red			1	Color
902	PN6055	MP			@Aged Maple			0	Color
903	PN6055	RB			@Rubbed Black			0	Color
904	PN5975	AM			@Old World			1	Color
905	PN5975	MP			@Aged Maple			0	Color
906	PN5975	RB			@Rubbed Black			0	Color
907	PN5975	RD			@Red			1	Color
908	PP9035	CH			@Cherry			0	Color
909	PP9035	ES			@Espresso			0	Color
910	PP9415	CH			@Cherry			0	Color
911	PP9415	ES			@Espresso			0	Color
912	PN6065	MP			@Aged Maple			0	Color
913	PN6065	RB			@Rubbed Black			0	Color
914	HH6802	S			@Small			0	Size
915	HH6802	M			@Medium			0	Size
916	HH6802	L			@Large			0	Size
917	HH6802	XL			@XL			0	Size
918	HH6802	1X	10		@1X (add $10)			0	Size
919	HH6802	2X	10		@XXL (add $10)			0	Size
920	HH6802	3X	10		@3X (add $10)			0	Size
921	HH6582	S			@Small			0	Size
922	HH6582	M			@Medium			0	Size
923	HH6582	L			@Large			0	Size
924	HH6582	XL			@XL			0	Size
925	HH6582	1X			@1X			0	Size
926	HH6582	2X			@2X			0	Size
927	HH6582	3X			@3X			0	Size
928	HH6602	S			@Small			0	Size
929	HH6602	M			@Medium			0	Size
930	HH6602	L			@Large			0	Size
931	HH6602	XL			@XL			0	Size
932	HH6602	1X			@1X			0	Size
933	HH6602	2X			@2X			0	Size
934	HH6602	3X			@3X			0	Size
935	PN5985	MP			@Aged Maple			1	Color
936	PN5985	RB			@Rubbed Black			0	Color
937	PS7995	RB			@Rubbed Black			1	Color
938	PS7995	RC			@Rubbed Cream			0	Color
939	HH7201S	M			@Medium			1	Size
940	HH7201S	L			@Large			0	Size
941	HH7201S	XL			@XL			0	Size
942	HH7201S	2X	2		@XXL (add $2)			0	Size
943	HH7201T	M			@Medium			0	Size
944	HH7201T	L			@Large			0	Size
945	HH7201T	XL			@XL			1	Size
946	HH7201T	2X	2		@XXL (add $2)			0	Size
947	HH7262	S			@Small			1	Size
948	HH7262	M			@Medium			1	Size
949	HH7262	L			@Large			1	Size
950	HH7262	XL			@XL			1	Size
951	HH7262	1X	10		@1X (add $10)			1	Size
952	HH7262	2X	10		@XXL (add $10)			1	Size
953	HH7262	3X	10		@3X (add $10)			1	Size
954	HH7272	S			@Small			1	Size
955	HH7272	M			@Medium			0	Size
956	HH7272	L			@Large			1	Size
957	HH7272	XL			@XL			0	Size
958	HH7272	1X	10		@1X (add $10)			0	Size
959	HH7272	2X	10		@XXL (add $10)			1	Size
960	HH7272	3X	10		@3X (add $10)			0	Size
961	HH7402	S			@Small			0	Size
962	HH7402	M			@Medium			0	Size
963	HH7402	L			@Large			0	Size
964	HH7402	XL			@XL			0	Size
965	HH7402	1X			@1X			1	Size
966	HH7402	2X			@2X			0	Size
967	HH7402	3X			@3X			0	Size
968	HH7412	S			@Small			1	Size
969	HH7412	M			@Medium			1	Size
970	HH7412	L			@Large			1	Size
971	HH7412	XL			@XL			1	Size
972	HH7412	1X			@1X			1	Size
973	HH7412	2X			@2X			1	Size
974	HH7412	3X			@3X			1	Size
975	HH8361S	M			@Medium			0	Size
976	HH8361S	L			@Large			1	Size
977	HH8361S	XL			@XL			1	Size
978	HH8361S	2X	2		@XXL (add $2)			1	Size
979	HH8361T	M			@Medium			1	Size
980	HH8361T	L			@Large			1	Size
981	HH8361T	XL			@XL			1	Size
982	HH8361T	2X	2		@XXL (add $2)			1	Size
983	HH7222	TL			@Large			0	Size
984	HH7222	TM			@Medium			0	Size
985	HH7222	TS			@Small			0	Size
986	HH7222	TXL			@XL			0	Size
987	HH7232	TL			@Large			0	Size
988	HH7232	TM			@Medium			0	Size
989	HH7232	TS			@Small			0	Size
990	HH7232	TXL			@XL			0	Size
991	HH6272	36			@Size 36 (6 U.S.)			0	Size
992	HH6272	37			@Size 37 (6 1/2 U.S.)			0	Size
993	HH6272	38			@Size 38 (7 1/2 U.S.)			0	Size
994	HH6272	39			@Size 39 (8 1/2 U.S.)			0	Size
995	HH6272	40			@Size 40 (9 1/2 U.S.)			0	Size
996	HH8572	CM			@Cream			0	Color
997	HH8572	GR			@Green			0	Color
998	HH8572	PK			@Pink			0	Color
999	HH7452	S			@Small			1	Size
1000	HH7452	M			@Medium			1	Size
1001	HH7452	L			@Large			1	Size
1002	HH7452	XL			@XL			1	Size
1003	HH7452	1X			@1X			1	Size
1004	HH7452	2X			@2X			1	Size
1005	HH7452	3X			@3X			1	Size
1006	HH7462	S			@Small			1	Size
1007	HH7462	M			@Medium			1	Size
1008	HH7462	L			@Large			1	Size
1009	HH7462	XL			@XL			0	Size
1010	HH7462	1X			@1X			1	Size
1011	HH7462	2X			@2X			1	Size
1012	HH7462	3X			@3X			1	Size
1013	HH7472	S			@Small			0	Size
1014	HH7472	M			@Medium			1	Size
1015	HH7472	L			@Large			1	Size
1016	HH7472	XL			@XL			1	Size
1017	HH7472	1X			@1X			1	Size
1018	HH7472	2X			@2X			1	Size
1019	HH7472	3X			@3X			1	Size
1020	HH7342	S			@Small			1	Size
1021	HH7342	M			@Medium			1	Size
1022	HH7342	L			@Large			1	Size
1023	HH7342	XL			@XL			1	Size
1024	HH7342	1X			@1X			1	Size
1025	HH7342	2X			@2X			1	Size
1026	HH7342	3X			@3X			1	Size
1027	HH7352	S			@Small			1	Size
1028	HH7352	M			@Medium			1	Size
1029	HH7352	L			@Large			1	Size
1030	HH7352	XL			@XL			1	Size
1031	HH7352	1X			@1X			1	Size
1032	HH7352	2X			@2X			1	Size
1033	HH7352	3X			@3X			1	Size
1034	HH7362	S			@Small			0	Size
1035	HH7362	M			@Medium			0	Size
1036	HH7362	L			@Large			0	Size
1037	HH7362	XL			@XL			0	Size
1038	HH7362	1X	10		@1X (add $10)			0	Size
1039	HH7362	2X	10		@XXL (add $10)			0	Size
1040	HH7362	3X	10		@3X (add $10)			0	Size
1041	HH7372	S			@Small			0	Size
1042	HH7372	M			@Medium			0	Size
1043	HH7372	L			@Large			0	Size
1044	HH7372	XL			@XL			0	Size
1045	HH7372	1X	10		@1X (add $10)			0	Size
1046	HH7372	2X	10		@XXL (add $10)			0	Size
1047	HH7372	3X	10		@3X (add $10)			0	Size
1048	HH7392	BLS			@Black size Small			1	SizeColor
1049	HH7392	BLM			@Black size Medium			0	SizeColor
1050	HH7392	BLL			@Black size Large			1	SizeColor
1051	HH7392	BLXL			@Black size XL			1	SizeColor
1052	HH7392	BL1X			@Black size 1X			1	SizeColor
1053	HH7392	BL2X			@Black size 2X			1	SizeColor
1054	HH7392	BL3X			@Black size 3X			1	SizeColor
1055	HH7392	GRS			@Green size Small			1	SizeColor
1056	HH7392	GRM			@Green size Medium			1	SizeColor
1057	HH7392	GRL			@Green size Large			1	SizeColor
1058	HH7392	GRXL			@Green size XL			1	SizeColor
1059	HH7392	GR1X			@Green size 1X			1	SizeColor
1060	HH7392	GR2X			@Green size 2X			1	SizeColor
1061	HH7392	GR3X			@Green size 3X			1	SizeColor
1062	FB1632	S			@Small			0	Size
1063	FB1632	M			@Medium			0	Size
1064	FB1632	L			@Large			0	Size
1065	HH6812	S			@Small			0	Size
1066	HH6812	M			@Medium			1	Size
1067	HH6812	L			@Large			1	Size
1068	HH6812	XL			@XL			1	Size
1069	HH6812	2X			@XXL			1	Size
1070	HH8521S	M			@Medium			0	Size
1071	HH8521S	L			@Large			1	Size
1072	HH8521S	XL			@XL			0	Size
1073	HH8521S	2X	2		@XXL (add $2)			0	Size
1074	HH8521T	M			@Medium			0	Size
1075	HH8521T	L			@Large			0	Size
1076	HH8521T	XL			@XL			0	Size
1077	HH8521T	2X	2		@XXL (add $2)			0	Size
1078	HH5644	QU			@Queen			0	Size
1079	HH5644	KG	10		@King (add $10)			0	Size
1080	HH7302	SM			@Small/Medium			1	Size
1081	HH7302	ML			@Medium/Large			0	Size
1082	HH7302	LX			@Large/XL			0	Size
1083	HH6902	S			@Small			0	Size
1084	HH6902	L	10		@Large (add $10)			0	Size
1085	HH7522	S			@Small			1	Size
1086	HH7522	M			@Medium			1	Size
1087	HH7522	L			@Large			1	Size
1088	HH7522	XL			@XL			1	Size
1089	HH7322	S			@Small			1	Size
1090	HH7322	M			@Medium			1	Size
1091	HH7322	L			@Large			1	Size
1092	HH7322	XL			@XL			1	Size
1093	HH7322	1X			@1X			0	Size
1094	HH7322	2X			@2X			0	Size
1095	HH7322	3X			@3X			1	Size
1096	HH7332	S			@Small			1	Size
1097	HH7332	M			@Medium			1	Size
1098	HH7332	L			@Large			1	Size
1099	HH7332	XL			@XL			1	Size
1100	HH7332	1X			@1X			1	Size
1101	HH7332	2X			@2X			1	Size
1102	HH7332	3X			@3X			1	Size
1103	HH7152T	TM			@Medium			0	Size
1104	HH7152T	TL			@Large			0	Size
1105	HH7152T	TXL			@XL			0	Size
1106	HH7152T	T2X	2		@XXL (add $2)			0	Size
1107	HH6202H	HS			@Small			0	Size
1108	HH6202H	HM			@Medium			0	Size
1109	HH6202H	HL			@Large			0	Size
1110	HH6202H	HXL			@XL			0	Size
1111	HH6202H	H2X	3		@2X (add $3)			0	Size
1112	HH6202T	S			@Small			0	Size
1113	HH6202T	M			@Medium			0	Size
1114	HH6202T	L			@Large			0	Size
1115	HH6202T	XL			@XL			0	Size
1116	HH6202T	1X			@1X			1	Size
1117	HH6202T	2X	2		@XXL (add $2)			0	Size
1118	HH7612	6			@Size 6			1	Size
1119	HH7612	7			@Size 7			1	Size
1120	HH7612	8			@Size 8			1	Size
1121	HH7612	9			@Size 9			1	Size
1122	HH7612	10			@Size 10			0	Size
1123	HH6322	BOY			@Boy			0	Size
1124	HH6322	GRL			@Girl			0	Size
1125	HJ0102	S			@Small			0	Size
1126	HJ0102	M			@Medium			0	Size
1127	HJ0102	L			@Large			0	Size
1128	HJ0102	XL			@XL			0	Size
1129	HJ0102	2X			@XXL			0	Size
1130	HK2904	2X			@XXL			0	Size
1131	HH3202	1X			@1X			0	Size
1132	HH9212S	M			@Medium			0	Size
1133	HH9212S	L			@Large			0	Size
1134	HH9212S	XL			@XL			0	Size
1135	HH9212S	2X	2		@XXL (add $2)			0	Size
1136	HH9212T	M			@Medium			1	Size
1137	HH9212T	L			@Large			1	Size
1138	HH9212T	XL			@XL			1	Size
1139	HH9212T	2X	2		@XXL (add $2)			1	Size
1140	VG6462S	M			@Medium			0	Size
1141	VG6462S	L			@Large			0	Size
1142	VG6462S	XL			@XL			0	Size
1143	VG6462S	2X			@XXL			0	Size
1144	VG6462T	M			@Medium			0	Size
1145	VG6462T	L			@Large			0	Size
1146	VG6462T	XL			@XL			0	Size
1147	VG6462T	2X			@XXL			0	Size
1148	HJ1541S	M			@Medium			0	Size
1149	HJ1541S	L			@Large			0	Size
1150	HJ1541S	XL			@XL			0	Size
1151	HJ1541S	2X	2		@XXL (add $2)			0	Size
1152	HJ1541T	M			@Medium			0	Size
1153	HJ1541T	L			@Large			0	Size
1154	HJ1541T	XL			@XL			0	Size
1155	HJ1541T	2X	2		@XXL (add $2)			0	Size
1156	HJ0142	L			@Large			0	Size
1157	HJ0142	XL	99.05		@Huge (add $99.05)			0	Size
1158	HJ0052	L			@Large			0	Size
1159	HJ0052	XL	99.05		@Huge (add $99.05)			0	Size
1160	HJ1571S	M			@Medium			0	Size
1161	HJ1571S	L			@Large			0	Size
1162	HJ1571S	XL			@XL			0	Size
1163	HJ1571S	2X	2		@XXL (add $2)			0	Size
1164	HJ1571T	M			@Medium			0	Size
1165	HJ1571T	L			@Large			0	Size
1166	HJ1571T	XL			@XL			0	Size
1167	HJ1571T	2X	2		@XXL (add $2)			0	Size
1168	HJ0082	M			@Medium			1	Size
1169	HJ0082	L			@Large			0	Size
1170	HJ0082	XL			@XL			0	Size
1171	HJ0082	2X			@XXL			1	Size
1172	HJ0092	S			@Small			0	Size
1173	HJ0092	M			@Medium			0	Size
1174	HJ0092	L			@Large			0	Size
1175	HJ0092	XL			@XL			0	Size
1176	HJ0092	2X			@XXL			0	Size
1177	HJ0542	S			@Small			0	Size
1178	HJ0542	L	9		@Large (add $9)			0	Size
1179	HH9192S	M			@Medium			0	Size
1180	HH9192S	L			@Large			0	Size
1181	HH9192S	XL			@XL			1	Size
1182	HH9192S	2X	2		@XXL (add $2)			1	Size
1183	HH9192T	M			@Medium			1	Size
1184	HH9192T	L			@Large			1	Size
1185	HH9192T	XL			@XL			1	Size
1186	HH9192T	2X	2		@XXL (add $2)			1	Size
1187	HJ1721S	M			@Medium			0	Size
1188	HJ1721S	L			@Large			0	Size
1189	HJ1721S	XL			@XL			0	Size
1190	HJ1721S	2X	2		@XXL (add $2)			0	Size
1191	HJ1721T	M			@Medium			0	Size
1192	HJ1721T	L			@Large			0	Size
1193	HJ1721T	XL			@XL			0	Size
1194	HJ1721T	2X	2		@XXL (add $2)			0	Size
1195	HJ1461S	M			@Medium			1	Size
1196	HJ1461S	L			@Large			1	Size
1197	HJ1461S	XL			@XL			1	Size
1198	HJ1461S	2X	2		@XXL (add $2)			1	Size
1199	HJ1461T	M			@Medium			1	Size
1200	HJ1461T	L			@Large			1	Size
1201	HJ1461T	XL			@XL			1	Size
1202	HJ1461T	2X	2		@XXL (add $2)			1	Size
1203	HJ1471S	M			@Medium			0	Size
1204	HJ1471S	L			@Large			1	Size
1205	HJ1471S	XL			@XL			1	Size
1206	HH3202	2X			@2X			0	Size
1207	HJ1471T	M			@Medium			1	Size
1208	HJ1471T	L			@Large			1	Size
1209	HJ1471T	XL			@XL			1	Size
1210	HH3202	3X			@3X			1	Size
1211	HH9182S	M			@Medium			0	Size
1212	HH9182S	L			@Large			1	Size
1213	HH9182S	XL			@XL			0	Size
1214	HH9182S	2X	2		@XXL (add $2)			0	Size
1215	HH9182T	M			@Medium			1	Size
1216	HH9182T	L			@Large			1	Size
1217	HH9182T	XL			@XL			1	Size
1218	HH9182T	2X	2		@XXL (add $2)			1	Size
1219	HJ1441S	M			@Medium			0	Size
1220	HJ1441S	L			@Large			0	Size
1221	HJ1441S	XL			@XL			0	Size
1222	HJ1441S	2X	2		@XXL (add $2)			0	Size
1223	HJ1441T	M			@Medium			0	Size
1224	HJ1441T	L			@Large			0	Size
1225	HJ1441T	XL			@XL			0	Size
1226	HJ1441T	2X	2		@XXL (add $2)			0	Size
1227	HJ1581S	M			@Medium			0	Size
1228	HJ1581S	L			@Large			0	Size
1229	HJ1581S	XL			@XL			0	Size
1230	HJ1581S	2X	2		@XXL (add $2)			0	Size
1231	HJ1581T	M			@Medium			0	Size
1232	HJ1581T	L			@Large			0	Size
1233	HJ1581T	XL			@XL			0	Size
1234	HJ1581T	2X	2		@XXL (add $2)			0	Size
1235	HJ1531S	M			@Medium			0	Size
1236	HJ1531S	L			@Large			0	Size
1237	HJ1531S	XL			@XL			0	Size
